gene	S0	S1	S2	S3	S4	S5	S6	S7	S8
NSG2	0.010292884281641683	0.0034436555112208594	0.03181019353965911	0.0	0.025851566970403153	0.03245384215910251	0.017568817761469225	0.0	0.007958669776548336
RAB24	0.0	0.0	0.004905972293403968	0.01305292749300832	0.0	0.02438138880501041	0.018374344213113153	0.03914052110198983	0.029965554469758925
TMED9	0.014220754740495462	0.002327869121237878	0.02048768837502292	0.007131595293529057	0.015969029994862258	0.030773045607082116	0.027831227879280343	0.012174538229692035	0.008442663255554261
SERPINB6	0.012026709826825232	0.006213970663017413	0.030738438775259884	0.011870668949598082	0.0178693526093269	0.01919374736843207	0.026002813435471443	0.0	0.009462300318177855
FAM50B	0.014930720771272492	0.011977244373514852	0.014552370596256449	0.00928814867017403	0.01999924421603689	0.00757157904291694	0.016356865620677095	0.0024345821516148915	0.026120755242989974
NEDD9	0.032254453279098344	0.017634368601650442	0.0017942527351002633	0.024582003781897274	0.005785187391969757	0.012353888797501853	0.021283975145389742	0.006206695301127093	0.019584302508031795
PRRC2A	0.012298675544519903	0.012515269049946714	0.03300673693557774	0.0	0.03352609449419993	0.015576984161485532	0.001926732027860395	0.026097076230419736	0.0
LY6G5B	0.008747465749722686	0.03224882947321205	0.02869956947250677	0.011491510524575078	0.037097109303289286	0.015774341640511676	0.0	0.0	0.0
SYNGAP1	0.03658323955213928	0.025351198849117306	0.012302215315109204	0.013194775118306702	0.02177378958057363	0.028689799288130716	0.00916589097037152	0.0	0.0
TAF11	0.0	0.022661202140703274	0.035368401705978963	0.0	0.0399070841530651	0.011093685572509481	0.0	0.0	0.010698226844502792
RPL10A	0.015955293488249422	0.00861350610330834	0.02959646765978653	0.0	0.03151051713999783	0.02143139398871804	0.0060505724183187795	0.0	0.011664148135671583
OARD1	0.020535108775393093	0.022703255276438895	0.026609994220754777	0.009532564957145459	0.027006936807136853	0.017481920963812674	0.00796712543002792	0.0	0.00368389395015558
UBR2	0.01511598866281589	0.000036918523915730245	0.0	0.0164957928309348	0.011304467924011503	0.02758343367027484	0.030144251812949614	0.02949670329840184	0.01566021842888342
LRRC73	0.022395630389735955	0.01192628079671912	0.019290469283599086	0.0	0.025280880149948098	0.02596851751024178	0.017024325504070334	0.0	0.010988591856372416
MRPL14	0.009830592991849593	0.0	0.01195271577726796	0.031118747975271956	0.011472200264230743	0.017411052686681795	0.02885654904676839	0.018366671667346166	0.01393376109685841
C6orf141	0.017150490156495498	0.0	0.010791610724003638	0.015600385026180842	0.0167123769968792	0.02594206527153527	0.009081408145681012	0.02169213492527917	0.017182239944614326
COL9A1	0.00223074075241125	0.013085174137982375	0.007776788057159751	0.010520339341173232	0.019101713096190676	0.006514141369689737	0.020298459750191393	0.03337094952219111	0.020749206074221423
B3GAT2	0.0	0.03192902798882206	0.02225046976393895	0.010114934527120015	0.036843849514012136	0.01020195990090228	0.0	0.010407664399971784	0.008455788558090952
KHDC1L	0.002718116508992844	0.0019262386635047562	0.015818658906247934	0.019316034912446878	0.012466464620159183	0.023540296318418433	0.02100438281714387	0.02371722475135403	0.015460795854392763
OOEP	0.009238938301504622	0.023858203496946426	0.011317326542703619	0.013116514003076875	0.020012357867484176	0.01352575136209199	0.02659806126664106	0.0	0.01733429822705993
TUBE1	0.0	0.025186320733094684	0.012715128735944655	0.01702082647510801	0.021613655421375107	0.023558920185104998	0.003291120575300663	0.0	0.02115076746492599
KPNA5	0.01857206961377857	0.0	0.0	0.02809647681259557	0.0	0.010533472154491007	0.04502774983807568	0.025247418519787852	0.02169464688350547
DCBLD1	0.008538526788460789	0.03562956015147564	0.028485834351596583	0.0059154206735628195	0.02967082991357451	0.011914550452571233	0.00020686933090349323	0.002256870005769541	0.006243924054673053
LAMA2	0.028913732140580312	0.0163623617272248	0.00035651819886097294	0.02360966291140201	0.02478864369253345	0.013094066406276273	0.003550138263418981	0.020716703126665098	0.011327454570850232
MOXD1	0.023033890426712004	0.01375801625895547	0.0	0.0005134297292724894	0.004058940993841603	0.029198105328518506	0.030635945618595634	0.0169441614556927	0.021456479378577205
STX7	0.014668471100828162	0.00979629143307265	0.013027718237961653	0.027958531105331752	0.021490613106601195	0.03392725736822174	0.015582156733245246	0.010603737757523558	0.0008958879059875781
HECA	0.0	0.012279393774667604	0.026384418518451587	0.0232465208536619	0.011285693553831497	0.014121653528310667	0.0037311690891779392	0.014991417938616906	0.019122562180098338
KATNA1	0.006124067457367428	0.02604306092243961	0.029451544527903804	0.0	0.02699839399763215	0.010115595391648226	0.0	0.01850208021529289	0.009941997863544128
SLC22A2	0.0026540589827514596	0.015714787109718426	0.027159700769003155	0.017619680667079737	0.01767573681441131	0.002193563983919886	0.0175511430728392	0.010616878146087153	0.01656316882986429
PLG	0.010457187462518976	0.0021439861048159797	0.007508709859221932	0.016986181484304797	0.024629629193591924	0.0	0.031135508346141393	0.021103453109977473	0.02136762854935474
PRR18	0.010817251110228401	0.0	0.0025825127049489112	0.019892893403174378	0.0002355442314745649	0.03054426799071533	0.017876899057406307	0.02734057227687584	0.025540070233143128
PHF10	0.003446258666873685	0.028256585933595306	0.016495157276914533	0.0	0.027694427374978098	0.015209291685546094	0.024172290929730524	0.006597874869003869	0.011919550653291743
GPER1	0.003570209236929471	0.015799811061476418	0.017890783984773825	0.010470174134091143	0.021945140733419268	0.009352283914135057	0.008774105310970599	0.005974623237179469	0.02581776445225805
ANKMY2	0.00994716053847019	0.02186424191443029	0.02431113617574471	0.00689430906140751	0.029355457003064606	0.015573723321138128	0.0	0.00821877305126208	0.010922303953031079
GTF2IRD2	0.009190218693242708	0.018508941507797902	0.0	0.030763046518495634	0.012185142879569882	0.023042303263303074	0.025014412800717336	0.016818247743773943	0.01279461988318417
STYXL1	0.01662139179127164	0.025098889838049795	0.013622509123170663	0.04574109936919915	0.012428807010888904	0.0086292689331823	0.02266485997385642	0.007761691387292545	0.00106949382796513
FGL2	0.031083702105580473	0.0	0.0	0.026113830726608868	0.008063230855812916	0.02419767072285655	0.026493737682947757	0.021131500333170867	0.012964328997798227
PHTF2	0.007606144002954556	0.0	0.006557874542832638	0.013013375891591858	0.0051182091585305275	0.007205786966604878	0.0376521028520452	0.01819240843962066	0.03353136644375347
MAGI2	0.02043301420388694	0.0	0.0	0.012142962413158086	0.00346080581177994	0.02179137141580993	0.03507198678776614	0.02005461591942437	0.026341407855725904
CDK14	0.03311076144969236	0.01042290438603864	0.029518039771233094	0.0011977386744818734	0.030233898867977626	0.007266574374443608	0.016279163678912308	0.0024880849326180954	0.004410002285012459
PTCD1	0.020218765160653684	0.04290863935380364	0.0	0.018770177398383582	0.015822692954565606	0.012126405774310383	0.015581556968758981	0.019296472225880077	0.006440970777221314
CYP3A5	0.005839557683322733	0.024966927870029944	0.0	0.006191450247358528	0.018379682809154765	0.011876924628996347	0.029562926354636126	0.02943451622144001	0.01648879787136238
PPP1R35	0.01476829042532599	0.009477545298193286	0.028399271791635167	0.0	0.024704562065902356	0.023921568381681	0.011487386417278117	0.002031817261070484	0.012250643745961147
SLC12A9	0.012427565224155236	0.01765254131537153	0.029780085683725366	0.0036285839435781734	0.03538129997181086	0.027380378895778275	0.0	0.007730510182208285	0.0
TRIM56	0.02332909955800659	0.015216931207990798	0.023081565169608968	0.0058263651254019	0.02927332774520998	0.02580124850592433	0.0	0.003131536100171424	0.006402271429033655
ZNF277	0.0	0.0	0.015453121729922999	0.004580382283365224	0.007809826556641554	0.014960286063429024	0.026352641154326194	0.017093292099344147	0.03359803424903203
PPP1R3A	0.02192884803546083	0.0009022197487833557	0.0	0.030273504785580486	0.0010958553909723194	0.028492671370923126	0.012623792638939133	0.017012072691540953	0.024589342021638916
CADPS2	0.0	0.0018708363888751357	0.01563132235520329	0.001843166630319964	0.005184344144529059	0.020734895602423687	0.027663534926970296	0.02819049066558097	0.026109849630019354
CHRM2	0.011731941330465994	0.02197443946186141	0.027911825973183625	0.011593382213214404	0.03027221145957636	0.0	0.0	0.0	0.01724109339870235
CUL1	0.01007935439515945	0.0	0.0049125765222505086	0.02398076255044376	0.003758428994947804	0.01454684793699574	0.028475173147628013	0.022834859324581305	0.026861483097307702
GALNT11	0.0129031718627316	0.02723521354739373	0.0209225253221124	0.010564471585881119	0.02421860991201417	0.0013345877194740044	0.019571267105202524	0.0	0.014869161140086014
LMBR1	0.01023823503059569	0.027816266017121564	0.013424359932297389	0.013335888452301086	0.03109426899243322	0.01821487581980187	0.0	0.005723349897691079	0.011629980678476412
UBE3C	0.022681290834721892	0.020584707298268546	0.01753049636847521	0.005697636530215169	0.023232951689456	0.03544808624923835	0.008526363569436382	0.0	0.0048711372930624695
LONRF1	0.01519280562245119	0.03323228453249886	0.009991305462483802	0.02818892284574497	0.02084980613709691	0.007669711703170335	0.004082864705152421	0.008640487250852572	0.01086245408682379
MSR1	0.0	0.012986731025843455	0.035272405833579844	0.00508482350305648	0.02686665271451447	0.0044466686620910365	0.00003091621085493622	0.030621378023927632	0.009917727986799539
GFRA2	0.03290535889271541	0.01788809133764079	0.02210741703616391	0.010294175159762328	0.02573498328618812	0.01434369215112138	0.0	0.018668729234512932	0.0
ENTPD4	0.014271322835563753	0.0019117008760749013	0.020763890651442782	0.0005620612367883513	0.02318844594363417	0.00974789528467212	0.019650320473038062	0.0035501857568165382	0.026152359779962508
SCARA3	0.01187377621994001	0.0014880918258650077	0.011415676763809673	0.0	0.005907535060913919	0.02430238901138032	0.030896350836621348	0.005142544955851021	0.03232511344349275
PPP2CB	0.0037783308676938416	0.019490604737066597	0.0	0.013331339189851093	0.011321939966258368	0.031687295836241865	0.010189465940284763	0.005079015069485754	0.030244320218158906
EIF4EBP1	0.01654770546273125	0.016045231756920214	0.036655274907073654	0.0	0.03183620663291335	0.0120840521859814	0.0	0.008804192194773347	0.005016955644910868
ASH2L	0.02665124645150328	0.00975364618962533	0.0	0.006373898552256926	0.005898177961875066	0.024136179690194833	0.015029552582667692	0.026748879624274562	0.022406099731702843
BAG4	0.019485190755146167	0.01723130380486888	0.022586971580853186	0.024797697369767904	0.008320963161928239	0.010948638207500182	0.005487798229418523	0.02308052051627264	0.007653363936452158
SLC20A2	0.01593009796961249	0.018595954489717317	0.009078828980338944	0.01803417686049472	0.028675600754694757	0.02630725928547518	0.025097310835172516	0.0	0.004576570838054155
XKR4	0.028330766473755292	0.026034112294156395	0.006013418939208814	0.020541519816487594	0.017131655741943228	0.011884970777818747	0.021898262724961065	0.004183392196722821	0.00958442977055196
CRH	0.03384121544841073	0.027674699856537446	0.011159325067148975	0.00023543088093017263	0.02852644388492198	0.014034763671017041	0.0042048636747715265	0.01028839205411319	0.007781454545973217
SLCO5A1	0.01078271195899068	0.02640547647279954	0.03342469582533289	0.0	0.041485868879350726	0.013318174828244206	0.0007369912809273408	0.0001235642062864146	0.0021289542707546992
XKR9	0.004490204662045321	0.024373968659395343	0.025612047411230923	0.0	0.025126891565975668	0.012681807422242621	0.01070966845652345	0.022441176879721032	0.007901869790886957
PKIA	0.016927756162048915	0.026513461416245065	0.01180508065042768	0.009616378144263483	0.021778477511289467	0.025844255826428363	0.0	0.022722487366253267	0.005777514694351563
IL7	0.022162715483286393	0.0031084693920914825	0.018977547601418752	0.006449581533923325	0.02180710345571839	0.029692962745396737	0.027535998897805548	0.0	0.008944898906095504
SDC2	0.01864200077026712	0.01738709184982529	0.02109312663264099	0.0	0.034909020027334654	0.02632133137456064	0.009796433426490685	0.009617188736494508	0.0009723873498669086
EIF3E	0.010198652214361364	0.02360164627149923	0.03895124837092294	0.0023951098790195757	0.02602243755239669	0.002522762190216532	0.0004260893334827111	0.01885641983928424	0.004804881303790936
ENY2	0.0014092956182474414	0.03194411110505829	0.012238870811413456	0.02539102520603762	0.020114381670406443	0.0	0.013005517864694463	0.027825657767384375	0.009851816924587448
COL14A1	0.016857134167413877	0.0	0.021073412923811877	0.014383371599580131	0.011941890841996717	0.034289917629452944	0.02021174236642777	0.014921506281494834	0.00708315707038443
CCN4	0.024454426793205645	0.01754085999610093	0.020976183389539382	0.026192469079103428	0.01740010662458241	0.0006770801469243486	0.01718729002834274	0.008934267766048344	0.007691642780358952
EXOSC4	0.005035655064085068	0.006667600619481478	0.008361288393244161	0.01999460540107811	0.015766558495029486	0.011030458038614521	0.009025519316687512	0.03538297813828088	0.021143382396709487
FOXD4	0.015524854219551706	0.0025920962892433544	0.010488088337473368	0.003975418117735465	0.01208697787023391	0.017649638953788824	0.01275133367747759	0.025312352999744676	0.02607474701167457
TTC39B	0.004596295199265316	0.007968089386552111	0.0	0.018483773444938935	0.00944751184413978	0.013603409976150095	0.02862730024330351	0.03269473217221252	0.02357348894051204
NDUFB6	0.02691154568927139	0.025205638728837097	0.02996415413987964	0.01422901438331711	0.025304790269239645	0.0	0.005547565308584519	0.012741377504179169	0.0
FBXO10	0.03466858091748064	0.004605241072021774	0.0	0.018232776479962763	0.01619975427478064	0.0015931372149064944	0.010903784041874089	0.02195908071316987	0.02565690527551556
TRMT10B	0.02029012774163601	0.012038335463121407	0.012821218154429357	0.008573492220198578	0.014073027950307947	0.007404459432078495	0.011979474250478657	0.0033195425840853387	0.03011370039879239
MAMDC2	0.0	0.011574076104012083	0.01207658271614236	0.013458251743401008	0.0034381779467550673	0.01820802233529339	0.011316698138398952	0.01968317954473041	0.032208706731240426
OSTF1	0.026636495922497894	0.006414083822349142	0.0	0.006198883590225552	0.010594266927234508	0.02496561541276563	0.021988159177166886	0.02475565115619575	0.019122973198900464
RFK	0.02781277634677346	0.015198919522971614	0.0	0.012883802376962537	0.004834634165454702	0.03814163421727194	0.02236615715967584	0.0	0.019561707151325592
PHF2	0.0287038718970889	0.03471009211427734	0.01264283076657049	0.002835899742039982	0.02049659672577397	0.00435410325223311	0.018715156276165573	0.021341004618158622	0.003221069823264515
KLF4	0.01778115044908243	0.025224067376780044	0.01783238751276069	0.0	0.0240940764136562	0.021313082534081294	0.0200833215153237	0.0	0.009774769034245566
INIP	0.012702454316681601	0.007021522530070613	0.027033456649241845	0.004712017728791235	0.0160455520040295	0.03228740892063936	0.024549200439043788	0.0	0.00963048549828425
ZNF883	0.005839391032948448	0.0	0.014766316280785723	0.027868057914869813	0.01247007400339081	0.0027206210663175898	0.031067293054806478	0.0	0.03090629098863724
